ticker,fs_method,top_k,n_past,activation,MAE,RMSE,MAPE,n_features,features
GOOG,corr,3,20,relu,0.01216811213250094,0.019362815677598528,185.70957904396656,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,20,selu,0.012727087895871651,0.01914914892140493,403.2158744919488,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,40,tanh,0.01217813623528128,0.019390615613807134,279.506244238051,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,40,relu,0.014668879185712419,0.021128231128538205,556.5456999776586,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,40,selu,0.012543465690050321,0.01963423268445712,173.59810337749687,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,60,tanh,0.01253583139468688,0.019814387519880777,196.50016009984648,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,60,relu,0.014532809681138771,0.02280044370758743,278.0826368059715,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,3,60,selu,0.012222050100344767,0.019505765416585746,273.1296044256163,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI']"
GOOG,corr,5,10,tanh,0.012200298339899876,0.01974192088783076,124.16849767465796,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,10,relu,0.013123324129335465,0.020763393922015382,321.4965981095386,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,10,selu,0.012360583651672231,0.019574213928792834,131.2195791885971,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,20,tanh,0.01223126071821766,0.019499375981237646,118.48578193462751,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,20,relu,0.012555451458329682,0.0197728058190755,387.7518046990872,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,20,selu,0.012738775070636444,0.0197246417779417,137.01726377184335,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,40,tanh,0.012212586154805253,0.019207952900966548,205.096250831864,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,40,relu,0.012295387835374184,0.0196855861298931,258.9714026618819,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,40,selu,0.012056636121900242,0.01992036121802278,124.54994089262968,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,60,tanh,0.012116715617118821,0.019337606229740595,229.92431725776746,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,60,relu,0.014168204750977123,0.02189770908582522,711.0382419237163,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,5,60,selu,0.01258347120741863,0.01944998716671456,298.5893687879964,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x']"
GOOG,corr,10,10,tanh,0.015981513385736158,0.023769140094967705,502.69092937493525,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,10,relu,0.013335255437178468,0.021238152428931383,275.5290004691788,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,10,selu,0.016042378370897413,0.024035492506087677,699.7131923000603,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,20,tanh,0.012087907725441044,0.019869765644765017,159.3822169345083,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,20,relu,0.012244124121851288,0.019981746134957158,465.7336701819449,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,20,selu,0.012460998162843935,0.01960964446382451,264.9407618831322,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,40,tanh,0.012773708671905068,0.020367577702354756,246.35583724632647,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,40,relu,0.013713320533679548,0.01985295335516161,434.9510721611837,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,40,selu,0.01307573757967475,0.020697362640780596,350.58329000659387,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,60,tanh,0.012774353526903794,0.019489920943552008,214.02085716763048,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,60,relu,0.013834856826515935,0.019776090419915633,536.4063419083361,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,corr,10,60,selu,0.012789250575671523,0.019571972503808467,220.78021796340443,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'gold', 'evebitda_x', 'pb', 'ps', 'pe', 'evebit_x', 'default_spread']"
GOOG,rf,3,10,tanh,0.012219699876922376,0.019257371753067534,226.4657425927279,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,10,relu,0.011928901099287514,0.01938773804721302,170.262452634726,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,10,selu,0.012346690680738445,0.019386176702130737,245.31973555597202,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,20,tanh,0.013736485793290006,0.021138671520476222,488.01689020528613,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,20,relu,0.012595499705736927,0.019566516956986937,416.23189430939107,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,20,selu,0.012358548256283063,0.01959153575553263,185.27151680147043,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,40,tanh,0.012623434382313652,0.020439206973409285,131.74912503669285,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,40,relu,0.012302486638661325,0.01948924977236913,131.02337587233134,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,40,selu,0.0135893410857924,0.019546329954853173,454.232718371331,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,60,tanh,0.01423758842817241,0.020758812507943262,583.5695458698353,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,60,relu,0.012336582967766655,0.019439093329627954,222.03196364781616,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,3,60,selu,0.01220455635256194,0.019414152254394166,209.15311106898145,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil']"
GOOG,rf,5,10,tanh,0.012445577845247214,0.019581414198121,192.67213241809696,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,10,relu,0.011960707868962285,0.019030459936230742,212.34190858428627,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,10,selu,0.012992651083934766,0.01994093980253529,439.4296137125375,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,20,tanh,0.012521506130873768,0.020011905522107246,175.69734694928826,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,20,relu,0.01209317776428816,0.01925939081825917,191.30172604365262,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,20,selu,0.012599248531821585,0.0196407667330974,150.9328220193501,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,40,tanh,0.012372362464965276,0.019168864427909948,236.91032260386123,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,40,relu,0.01227138143392694,0.01953224616824925,188.68799234056883,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,40,selu,0.01267670541343692,0.020466002431601432,178.45952609014296,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,60,tanh,0.011988147644707415,0.01896570810242486,256.27800697804776,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,60,relu,0.012680597320911292,0.01986515633228271,212.27566024668315,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,5,60,selu,0.012480794864913693,0.020168933531124037,152.17889756600005,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1']"
GOOG,rf,10,10,tanh,0.012001306676008414,0.019322055179354196,149.35956947497394,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,10,relu,0.013713484792636125,0.01973774072126581,517.9920744558586,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,10,selu,0.012345365867828828,0.01981567344369416,193.32389339460937,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,20,tanh,0.012139212111691599,0.01931362409148665,138.0572261738791,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,20,relu,0.011902542014344717,0.019431652852002875,114.6545385106027,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,20,selu,0.016191395246938002,0.02432316298339312,554.5495263109352,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,40,tanh,0.013243836905083026,0.019614597487536547,470.2812968255601,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,40,relu,0.012233018011740811,0.01929506023376889,176.24820213654993,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,40,selu,0.012571695413206874,0.01990718315267971,276.8277727826021,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,60,tanh,0.012651224046120166,0.01901968720009215,292.6267039320363,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,60,relu,0.012870421519556094,0.019936067008884395,338.46963079819454,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,rf,10,60,selu,0.014634902106164194,0.020293683366495688,605.82735911645,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'crude_oil', 'gold', 'Return_lag1', 'commodity_index', 'Close', '%D', 'default_spread', 'usd_index']"
GOOG,mi,3,10,tanh,0.012299313269340905,0.019558129378037803,263.07087107026325,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,10,relu,0.012535811345457499,0.019073687646918337,256.63110898593914,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,10,selu,0.01276348836811502,0.020620235980059583,125.25598788261556,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,20,tanh,0.012941006423685345,0.02100953505057607,182.78023456643666,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,20,relu,0.012256066951214725,0.019379756414391328,176.5743571639336,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,20,selu,0.012455614147589406,0.01950566666873055,169.94896057277887,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,40,tanh,0.012415652879317974,0.019327366956435155,255.07326538286418,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,40,relu,0.025065633643200125,0.033576133449087185,660.6728103983817,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,40,selu,0.012352007271785545,0.020313254145189228,163.02228668682216,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,60,tanh,0.012479399360177364,0.02039875258368858,104.64361288326191,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,60,relu,0.02274642992921515,0.029569586037221682,1259.5574617824225,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,3,60,selu,0.018477028978825,0.0263375190697474,820.1580654189515,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil']"
GOOG,mi,5,10,tanh,0.012334302285260005,0.019304821426388785,316.1488473038897,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,10,relu,0.012601863935239224,0.019906432553878698,202.1162087869527,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,10,selu,0.011860212336705641,0.01981285765866423,205.43549209688706,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,20,tanh,0.013977245139804481,0.022032724361683947,216.72300678773377,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,20,relu,0.01276530605811366,0.020733228312417973,158.2668152077646,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,20,selu,0.012359338990629007,0.020343832546759665,223.88966182371908,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,40,tanh,0.012184822994701604,0.019325702724453515,122.53159770227131,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,40,relu,0.015293466402890424,0.022063014226319868,356.50588784824834,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,40,selu,0.01586048911698564,0.02363378032446713,387.2985499017898,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,60,tanh,0.012213588363125515,0.019292358512857898,204.01127778844548,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,60,relu,0.05572962862995143,0.06493428756583126,2376.9775745484444,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,5,60,selu,0.012536636304036222,0.01979499785130945,279.72219066977925,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI']"
GOOG,mi,10,10,tanh,0.012850383865643654,0.019241317460716754,453.1738143061326,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,10,relu,0.012836220078971488,0.02091138786353294,286.78858148268034,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,10,selu,0.012878030166468967,0.01973733330866771,141.91741388414724,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,20,tanh,0.012359986653936693,0.019749393621627122,343.3739306072467,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,20,relu,0.012235725624124527,0.01940834404196258,364.1873945117816,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,20,selu,0.012703921193902077,0.0192630197025368,324.40208887644474,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,40,tanh,0.01275216661704592,0.01931340232175163,405.00621064620333,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,40,relu,0.013553106264396656,0.020954877115962823,177.46601195286,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,40,selu,0.012354770200992553,0.019562642954038208,159.13195265432302,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,60,tanh,0.01258896865891807,0.019454868448150867,236.33290757322362,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,60,relu,0.023872837041635654,0.02979727580729353,690.9095857430589,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
GOOG,mi,10,60,selu,0.013074561323038785,0.019633662654246816,243.98705152371528,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Income Tax Expense', 'crude_oil', '%K_14', 'ADI', 'depamor', 'DBAA', 'default_spread', 'DGS10', 'Total Cost of Revenue']"
MSFT,manual,3,10,tanh,0.007480639488868796,0.01001902206223914,143.06648873911058,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
MSFT,manual,3,10,relu,0.007035711682384401,0.009480650035036144,145.39290172063548,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
